id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"25207",\N,\N,\N,"机构合作系列2014103101","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","85****","男","46",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"有","有","0.20
			              "
"25208",\N,\N,\N,"机构合作系列2014103001","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有","0.20
			              "
"25209",\N,\N,\N,"机构合作系列2014102901","640,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥640,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有","0.20
			              "
"25210",\N,\N,\N,"机构合作系列2014102801","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有","0.20
			              "
"25211",\N,\N,\N,"机构合作系列2014102702","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","lu****","男","62",\N,"已婚","电力、热力、燃气及水的生产和供应业","广东 广州",\N,"有","有","0.20
			              "
"25212",\N,\N,\N,"机构合作系列2014102701","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","ma****","男","42",\N,"已婚","制造业","广东 广州",\N,"有","有","0.20
			              "
"25213",\N,\N,\N,"机构合作系列2014102602","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","ma****","男","42",\N,"已婚","制造业","广东 广州",\N,"有","有","0.20
			              "
"25214",\N,\N,\N,"机构合作系列2014102601","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","ma****","男","42",\N,"已婚","制造业","广东 广州",\N,"有","有","0.20
			              "
"25215",\N,\N,\N,"机构合作系列2014102501","500,000.00",\N,\N,"3个月","7.70",\N,"短期周转",\N,\N,"按月付息,到期还本","ma****","男","42",\N,"已婚","制造业","广东 广州",\N,"有","有","0.20
			              "
"25216",\N,\N,\N,"短期投资系列2014102001","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","ja****","男","30",\N,"已婚","金融、保险业","广东 广州",\N,"有","有",\N
"25217",\N,\N,\N,"短期投资系列2014101501","300,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","li****","男","42",\N,"已婚","金融、保险业","广东 广州",\N,"有","有",\N
"25218",\N,\N,\N,"短期投资系列2014101301","500,000.00",\N,\N,"5个月","7.90",\N,"资金周转",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有",\N
"25219",\N,\N,\N,"短期投资系列2014101102","400,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","BU****","女","41",\N,"已婚","批发和零售业","广东 广州",\N,"有","有",\N
"25220",\N,\N,\N,"短期投资系列2014101101","400,000.00",\N,\N,"6个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","BU****","女","41",\N,"已婚","批发和零售业","广东 广州",\N,"有","有",\N
"25221",\N,\N,\N,"机构合作系列2014100901","420,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥420,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25222",\N,\N,\N,"机构合作系列2014100802","1,330,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥1,330,000.00  ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25223",\N,\N,\N,"机构合作系列2014100801","490,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥490,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25224",\N,\N,\N,"机构合作系列2014092501","140,000.00",\N,\N,"2个月","7.60",\N,"借款金额：￥140,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25225",\N,\N,\N,"机构合作系列2014092401","2,200,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥2,200,000.00  ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25226",\N,\N,\N,"短期投资系列2014092301","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有",\N
"25227",\N,\N,\N,"短期投资系列2014092201","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有",\N
"25228",\N,\N,\N,"短期投资系列2014091201","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有",\N
"25229",\N,\N,\N,"短期投资系列2014090401","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有",\N
"25230",\N,\N,\N,"短期投资系列2014090301","500,000.00",\N,\N,"6个月","8.00",\N,"资金周转",\N,\N,"按月付息,到期还本","xu****","男","40",\N,"已婚","信息传输、计算机服务和软件业","广东 广州",\N,"无","有",\N
"25231",\N,\N,\N,"机构合作系列2014082901","800,000.00",\N,\N,"1个月","7.50",\N,"借款金额：￥800,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25232",\N,\N,\N,"机构合作系列（一）","970,000.00",\N,\N,"1个月","8.00",\N,"借款金额：￥970,000.00    ",\N,\N,"按月付息,到期还本","pa****","男","39",\N,"已婚","房地产业","广东 广州",\N,"有","有",\N
"25233",\N,\N,\N,"安心投资系列（一）","1,000,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥1,000,000.00  ",\N,\N,"按月付息,到期还本","13****","男","50",\N,"已婚","交通运输、仓储业和邮政业","广东 广州",\N,"有","有",\N
"25234",\N,\N,\N,"短期投资系列（三）","500,000.00",\N,\N,"6个月","7.80",\N,"资金周转",\N,\N,"按月付息,到期还本","ya****","男","38",\N,"已婚","批发和零售业","广东 广州",\N,"有","有",\N
"25235",\N,\N,\N,"短期投资系列（二）","500,000.00",\N,\N,"6个月","7.80",\N,"资金周转",\N,\N,"按月付息,到期还本","ya****","男","38",\N,"已婚","批发和零售业","广东 广州",\N,"有","有",\N
"25236",\N,\N,\N,"短期投资系列（一）","300,000.00",\N,\N,"3个月","7.80",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","女","57",\N,"已婚","批发和零售业","广东 广州",\N,"有","有",\N
"25237",\N,\N,\N,"新手投资精选（三）","300,000.00",\N,\N,"3个月","7.50",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有",\N
"25238",\N,\N,\N,"稳健投资精选（三）","400,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","13****","男","60",\N,"已婚","制造业","广东 广州",\N,"有","有",\N
"25239",\N,\N,\N,"稳健投资精选（二）","300,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","男","60",\N,"已婚","制造业","广东 广州",\N,"有","有",\N
"25240",\N,\N,\N,"稳健投资精选（一）","300,000.00",\N,\N,"6个月","7.80",\N,"借款金额：￥300,000.00    ",\N,\N,"按月付息,到期还本","13****","男","60",\N,"已婚","制造业","广东 广州",\N,"有","有",\N
"25241",\N,\N,\N,"新手投资精选（二）","400,000.00",\N,\N,"9个月","8.00",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有",\N
"25242",\N,\N,\N,"新手投资精选（一）","400,000.00",\N,\N,"6个月","7.80",\N,"借款金额：￥400,000.00    ",\N,\N,"按月付息,到期还本","zh****","男","56",\N,"未婚","批发和零售业","广东 广州",\N,"有","有",\N
"25243",\N,\N,\N,"培训中心教学设施更新","100,000.00",\N,\N,"12个月","9.00",\N,"借款金额：￥100,000.00    ",\N,\N,"按月付息,到期还本","le****","男","37",\N,"已婚","教育","广东 广州",\N,"有","有",\N
